Date & Time,First posts,Follow-up posts,Inactivity,Questions,Sentences/Post,Sentiment,Subjectivity,Words/Sentence
2005-02-01 13:00:00,0.0,1.0,3681.0,0.5,2.0,0.075,0.229166666667,19.5
2005-04-07 10:00:00,0.0,1.0,1556.0,1.0,1.0,-0.2,0.7,31.0
2005-04-12 16:00:00,0.0,1.0,125.0,0.0416666666667,5.75,0.0960069444444,0.166319444444,5.95833333333
2005-04-19 21:00:00,0.0,1.0,172.0,0.0,2.0,-0.1625,0.30375,16.0
2005-04-26 21:00:00,0.0,1.0,167.0,0.0,2.0,0.116666666667,0.433333333333,21.0
2005-05-18 21:00:00,0.0,1.0,527.0,0.0,3.0,-0.07,0.483333333333,33.6666666667
2006-06-04 15:00:00,0.0,1.0,9161.0,1.0,1.0,0.125,0.45,29.0
2006-06-04 17:00:00,0.0,1.0,1.0,0.0,1.0,0.25,0.6,24.0
2006-09-01 22:00:00,0.0,1.0,2140.0,1.0,3.0,-0.216666666667,0.3,17.0
2006-12-05 10:00:00,0.0,1.0,2267.0,0.0,1.0,0.15,0.425,38.5
2007-01-18 21:00:00,0.0,1.0,1066.0,0.5,1.66666666667,-0.1625,0.316666666667,15.0
2007-01-18 22:00:00,0.0,1.0,0.0,0.142857142857,2.0,0.0834126984127,0.433571428571,22.7142857143
2007-01-24 10:00:00,0.0,1.0,131.0,0.625,3.5,0.221875,0.3978125,20.0
2007-01-24 11:00:00,0.0,1.0,0.0,0.0,2.0,0.2,0.425,19.0
2007-01-27 19:00:00,0.0,1.0,79.0,0.5,2.0,-0.05,0.31875,20.0
2007-01-28 00:00:00,0.0,1.0,4.0,0.666666666667,3.0,-0.133333333333,0.333333333333,10.6666666667
2007-03-05 23:00:00,0.0,1.0,886.0,0.1,1.6,0.004,0.367333333333,16.2
2007-03-15 19:00:00,0.0,1.0,235.0,0.5,2.0,0.0,0.0,5.0
2007-03-15 21:00:00,0.0,1.0,1.0,0.333333333333,1.0,-0.00416666666667,0.454166666667,32.3333333333
2007-12-17 10:00:00,0.0,1.0,6636.0,0.5,4.0,0.0916666666667,0.191666666667,8.75
